RUN	RecordedSimulation	recordedsimulation	1587632571220	ma¤ana	3.3.1
REQUEST	3		request_24	1587632591805	1587632592302	OK	 
REQUEST	4		request_23	1587632591876	1587632592341	OK	 
REQUEST	10		request_14	1587632592109	1587632592401	OK	 
REQUEST	2		mashlib.min.js	1587632590910	1587632592439	OK	 
REQUEST	3		request_25	1587632591805	1587632592451	OK	 
REQUEST	10		bootstrap.min.css	1587632592402	1587632592526	OK	 
USER	RecordedSimulation	18	START	1587632592546	1587632592546
REQUEST	18		request_0	1587632592547	1587632592550	OK	 
REQUEST	18		uniovi.jpg	1587632592551	1587632592554	OK	 
REQUEST	18		request_1	1587632592552	1587632592589	OK	 
REQUEST	18		bundle.js	1587632592551	1587632592590	OK	 
REQUEST	18		request_5	1587632592590	1587632592596	OK	 
REQUEST	18		main.chunk.js	1587632592552	1587632592597	OK	 
REQUEST	18		request_4	1587632592590	1587632592598	OK	 
REQUEST	18		request_3	1587632592555	1587632592599	OK	 
REQUEST	18		request_6	1587632592596	1587632592599	OK	 
REQUEST	18		request_7	1587632592597	1587632592600	OK	 
REQUEST	18		request_8	1587632592598	1587632592601	OK	 
REQUEST	18		request_10	1587632592599	1587632592603	OK	 
REQUEST	18		request_9	1587632592599	1587632592603	OK	 
REQUEST	18		request_13	1587632592601	1587632592604	OK	 
REQUEST	18		request_12	1587632592601	1587632592604	OK	 
REQUEST	10		request_16	1587632592526	1587632592630	OK	 
REQUEST	10		solid.css	1587632592402	1587632592630	OK	 
REQUEST	10		text-encoder-lite.min.js	1587632592402	1587632592632	OK	 
REQUEST	4		request_23 Redirect 1	1587632592342	1587632592667	OK	 
REQUEST	10		owasp-password-strength-test.js	1587632592402	1587632592668	OK	 
REQUEST	10		request_17	1587632592630	1587632592671	OK	 
REQUEST	10		request_18	1587632592631	1587632592679	OK	 
REQUEST	10		request_19	1587632592632	1587632592680	OK	 
REQUEST	10		solid.js	1587632592403	1587632592716	OK	 
REQUEST	10		request_15	1587632592403	1587632592749	OK	 
REQUEST	4		mash.css	1587632592669	1587632592754	OK	 
REQUEST	4		request_26	1587632592670	1587632592988	OK	 
REQUEST	3		mashlib.min.js	1587632591804	1587632593047	OK	 
REQUEST	18		0.chunk.js	1587632592552	1587632593095	OK	 
REQUEST	18		request_2	1587632592553	1587632593106	OK	 
REQUEST	9		request_20	1587632592887	1587632593205	OK	 
REQUEST	9		bootstrap.min.css	1587632593205	1587632593271	OK	 
REQUEST	9		solid.css	1587632593206	1587632593271	OK	 
REQUEST	4		request_24	1587632592669	1587632593271	OK	 
REQUEST	9		request_22	1587632593206	1587632593272	OK	 
REQUEST	9		request_21	1587632593206	1587632593273	OK	 
REQUEST	5		request_23	1587632592747	1587632593315	OK	 
REQUEST	2		request_27	1587632593436	1587632593438	OK	 
REQUEST	2		request_28	1587632593439	1587632593442	OK	 
REQUEST	2		request_29	1587632593439	1587632593443	OK	 
REQUEST	2		request_30	1587632593440	1587632593458	OK	 
REQUEST	2		request_31	1587632593440	1587632593459	OK	 
REQUEST	2		request_32	1587632593440	1587632593459	OK	 
REQUEST	2		request_33	1587632593440	1587632593459	OK	 
REQUEST	4		request_25	1587632592669	1587632593473	OK	 
USER	RecordedSimulation	19	START	1587632593546	1587632593546
REQUEST	19		request_0	1587632593555	1587632593558	OK	 
REQUEST	19		uniovi.jpg	1587632593558	1587632593560	OK	 
REQUEST	19		bundle.js	1587632593558	1587632593595	OK	 
REQUEST	19		request_1	1587632593559	1587632593596	OK	 
REQUEST	19		request_5	1587632593596	1587632593602	OK	 
REQUEST	19		request_3	1587632593560	1587632593603	OK	 
REQUEST	19		main.chunk.js	1587632593559	1587632593604	OK	 
REQUEST	19		request_4	1587632593595	1587632593605	OK	 
REQUEST	19		request_6	1587632593602	1587632593605	OK	 
REQUEST	19		request_7	1587632593603	1587632593611	OK	 
REQUEST	19		request_8	1587632593604	1587632593612	OK	 
REQUEST	19		request_9	1587632593605	1587632593613	OK	 
REQUEST	19		request_10	1587632593605	1587632593613	OK	 
REQUEST	19		request_13	1587632593612	1587632593615	OK	 
REQUEST	19		request_12	1587632593611	1587632593615	OK	 
REQUEST	5		request_23 Redirect 1	1587632593315	1587632593634	OK	 
REQUEST	5		mash.css	1587632593635	1587632593715	OK	 
REQUEST	10		request_20	1587632593763	1587632593818	OK	 
REQUEST	10		solid.css	1587632593819	1587632593948	OK	 
REQUEST	10		request_22	1587632593819	1587632593948	OK	 
REQUEST	5		request_26	1587632593637	1587632593959	OK	 
REQUEST	10		bootstrap.min.css	1587632593819	1587632593959	OK	 
REQUEST	10		request_21	1587632593819	1587632593959	OK	 
REQUEST	4		mashlib.min.js	1587632592669	1587632593983	OK	 
REQUEST	3		request_27	1587632594063	1587632594065	OK	 
REQUEST	3		request_28	1587632594066	1587632594068	OK	 
REQUEST	3		request_29	1587632594066	1587632594070	OK	 
REQUEST	5		request_24	1587632593636	1587632594075	OK	 
REQUEST	3		request_30	1587632594066	1587632594085	OK	 
REQUEST	3		request_31	1587632594067	1587632594086	OK	 
REQUEST	3		request_32	1587632594067	1587632594086	OK	 
REQUEST	3		request_33	1587632594067	1587632594086	OK	 
REQUEST	19		request_2	1587632593559	1587632594118	OK	 
REQUEST	19		0.chunk.js	1587632593559	1587632594120	OK	 
REQUEST	5		request_25	1587632593636	1587632594181	OK	 
REQUEST	1		request_41	1587632594001	1587632594229	OK	 
ERROR	request_43: Failed to build request: Resource /recordedsimulation/0043_request.json not found 	1587632594231
REQUEST	1		request_45	1587632594233	1587632594235	OK	 
REQUEST	1		request_46	1587632594233	1587632594251	OK	 
REQUEST	1		request_47	1587632594234	1587632594251	OK	 
REQUEST	1		request_48	1587632594234	1587632594252	OK	 
REQUEST	1		request_49	1587632594234	1587632594252	OK	 
REQUEST	1		request_50	1587632594234	1587632594252	OK	 
REQUEST	1		request_59	1587632594251	1587632594254	OK	 
REQUEST	1		request_58	1587632594235	1587632594254	OK	 
REQUEST	1		request_60	1587632594251	1587632594254	OK	 
REQUEST	1		request_61	1587632594252	1587632594254	OK	 
REQUEST	1		request_62	1587632594252	1587632594254	OK	 
REQUEST	1		request_63	1587632594253	1587632594254	OK	 
REQUEST	1		request_42	1587632594234	1587632594275	OK	 
REQUEST	11		request_14	1587632594096	1587632594342	OK	 
REQUEST	11		bootstrap.min.css	1587632594343	1587632594464	OK	 
REQUEST	1		request_44	1587632594234	1587632594525	OK	 
REQUEST	11		request_16	1587632594464	1587632594545	OK	 
USER	RecordedSimulation	20	START	1587632594548	1587632594548
REQUEST	20		request_0	1587632594548	1587632594551	OK	 
REQUEST	11		solid.css	1587632594343	1587632594551	OK	 
REQUEST	1		request_65	1587632594232	1587632594553	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	20		uniovi.jpg	1587632594552	1587632594555	OK	 
REQUEST	1		request_68	1587632594233	1587632594562	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	11		solid.js	1587632594344	1587632594565	OK	 
REQUEST	11		text-encoder-lite.min.js	1587632594344	1587632594569	OK	 
REQUEST	11		owasp-password-strength-test.js	1587632594343	1587632594571	OK	 
REQUEST	1		request_66	1587632594233	1587632594571	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	20		request_1	1587632594553	1587632594590	OK	 
REQUEST	20		bundle.js	1587632594552	1587632594590	OK	 
REQUEST	20		request_5	1587632594591	1587632594594	OK	 
REQUEST	20		request_4	1587632594590	1587632594596	OK	 
REQUEST	20		request_3	1587632594555	1587632594596	OK	 
REQUEST	20		request_6	1587632594594	1587632594597	OK	 
REQUEST	20		main.chunk.js	1587632594553	1587632594597	OK	 
REQUEST	20		request_7	1587632594596	1587632594599	OK	 
REQUEST	20		request_8	1587632594596	1587632594600	OK	 
REQUEST	20		request_10	1587632594597	1587632594601	OK	 
REQUEST	20		request_9	1587632594597	1587632594602	OK	 
REQUEST	20		request_13	1587632594600	1587632594603	OK	 
REQUEST	20		request_12	1587632594599	1587632594604	OK	 
REQUEST	11		request_17	1587632594546	1587632594677	OK	 
REQUEST	11		request_18	1587632594552	1587632594681	OK	 
REQUEST	1		request_44	1587632594525	1587632594684	OK	 
REQUEST	1		request_64	1587632594232	1587632594685	OK	 
REQUEST	1		request_69	1587632594233	1587632594689	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	1		request_67	1587632594233	1587632594695	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	11		request_15	1587632594344	1587632594706	OK	 
REQUEST	6		request_23	1587632594735	1587632594743	KO	j.i.IOException: Premature close
REQUEST	5		mashlib.min.js	1587632593635	1587632594948	OK	 
REQUEST	4		request_27	1587632594985	1587632594987	OK	 
REQUEST	4		request_28	1587632594988	1587632594990	OK	 
REQUEST	4		request_29	1587632594988	1587632594991	OK	 
REQUEST	4		request_30	1587632594988	1587632595006	OK	 
REQUEST	4		request_31	1587632594988	1587632595007	OK	 
REQUEST	4		request_32	1587632594989	1587632595007	OK	 
REQUEST	4		request_33	1587632594989	1587632595007	OK	 
REQUEST	20		request_2	1587632594554	1587632595114	OK	 
REQUEST	20		0.chunk.js	1587632594553	1587632595115	OK	 
REQUEST	12		request_14	1587632595096	1587632595274	OK	 
REQUEST	12		bootstrap.min.css	1587632595275	1587632595398	OK	 
REQUEST	12		request_16	1587632595398	1587632595437	OK	 
REQUEST	12		owasp-password-strength-test.js	1587632595275	1587632595443	OK	 
REQUEST	12		solid.css	1587632595275	1587632595448	OK	 
REQUEST	12		solid.js	1587632595275	1587632595453	OK	 
REQUEST	12		text-encoder-lite.min.js	1587632595275	1587632595460	OK	 
REQUEST	12		request_17	1587632595437	1587632595475	OK	 
REQUEST	12		request_19	1587632595443	1587632595523	OK	 
REQUEST	12		request_15	1587632595276	1587632595558	OK	 
REQUEST	6		request_27	1587632595736	1587632595738	OK	 
REQUEST	6		request_28	1587632595739	1587632595742	OK	 
REQUEST	6		request_29	1587632595740	1587632595743	OK	 
REQUEST	6		request_30	1587632595740	1587632595758	OK	 
REQUEST	6		request_31	1587632595740	1587632595759	OK	 
REQUEST	6		request_32	1587632595740	1587632595759	OK	 
REQUEST	6		request_33	1587632595741	1587632595759	OK	 
REQUEST	11		request_20	1587632595735	1587632595805	OK	 
REQUEST	11		bootstrap.min.css	1587632595805	1587632595844	OK	 
REQUEST	11		request_21	1587632595806	1587632595844	OK	 
REQUEST	11		request_22	1587632595806	1587632595845	OK	 
REQUEST	11		solid.css	1587632595806	1587632595846	OK	 
REQUEST	5		request_27	1587632595939	1587632595943	OK	 
REQUEST	5		request_28	1587632595944	1587632595945	OK	 
REQUEST	5		request_29	1587632595944	1587632595947	OK	 
REQUEST	5		request_30	1587632595944	1587632595962	OK	 
REQUEST	5		request_31	1587632595944	1587632595962	OK	 
REQUEST	5		request_32	1587632595944	1587632595963	OK	 
REQUEST	5		request_33	1587632595945	1587632595963	OK	 
REQUEST	7		request_23	1587632595706	1587632596134	OK	 
REQUEST	13		request_14	1587632596142	1587632596362	OK	 
REQUEST	7		request_23 Redirect 1	1587632596134	1587632596481	OK	 
REQUEST	13		solid.css	1587632596364	1587632596529	OK	 
REQUEST	13		solid.js	1587632596364	1587632596540	OK	 
REQUEST	13		bootstrap.min.css	1587632596363	1587632596543	OK	 
REQUEST	13		owasp-password-strength-test.js	1587632596364	1587632596543	OK	 
REQUEST	13		text-encoder-lite.min.js	1587632596364	1587632596543	OK	 
USER	RecordedSimulation	21	START	1587632596556	1587632596556
REQUEST	21		request_0	1587632596557	1587632596559	OK	 
REQUEST	21		uniovi.jpg	1587632596560	1587632596562	OK	 
REQUEST	7		mash.css	1587632596482	1587632596564	OK	 
REQUEST	13		request_17	1587632596530	1587632596575	OK	 
REQUEST	13		request_18	1587632596540	1587632596581	OK	 
REQUEST	21		request_1	1587632596561	1587632596597	OK	 
REQUEST	21		bundle.js	1587632596560	1587632596598	OK	 
REQUEST	21		request_5	1587632596599	1587632596603	OK	 
REQUEST	21		request_3	1587632596562	1587632596605	OK	 
REQUEST	21		request_4	1587632596598	1587632596606	OK	 
REQUEST	21		request_6	1587632596604	1587632596606	OK	 
REQUEST	21		main.chunk.js	1587632596561	1587632596607	OK	 
REQUEST	21		request_7	1587632596605	1587632596608	OK	 
REQUEST	21		request_8	1587632596606	1587632596610	OK	 
REQUEST	21		request_9	1587632596606	1587632596610	OK	 
REQUEST	21		request_10	1587632596607	1587632596611	OK	 
REQUEST	21		request_12	1587632596608	1587632596612	OK	 
REQUEST	21		request_13	1587632596610	1587632596613	OK	 
REQUEST	12		request_20	1587632596557	1587632596615	OK	 
REQUEST	12		request_22	1587632596617	1587632596658	OK	 
REQUEST	12		request_21	1587632596616	1587632596659	OK	 
REQUEST	12		solid.css	1587632596616	1587632596660	OK	 
REQUEST	12		bootstrap.min.css	1587632596616	1587632596661	OK	 
REQUEST	13		request_15	1587632596364	1587632596666	OK	 
REQUEST	1		request_70	1587632596686	1587632596688	OK	 
REQUEST	7		request_26	1587632596483	1587632596883	OK	 
REQUEST	7		request_24	1587632596482	1587632596953	OK	 
REQUEST	7		request_25	1587632596482	1587632597049	OK	 
REQUEST	21		0.chunk.js	1587632596560	1587632597118	OK	 
REQUEST	21		request_2	1587632596561	1587632597131	OK	 
REQUEST	1		request_71	1587632596689	1587632597264	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	1		request_72	1587632596689	1587632597264	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	1		request_73	1587632596689	1587632597265	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 401
REQUEST	1		request_74	1587632596689	1587632597303	OK	 
REQUEST	14		request_14	1587632597119	1587632597531	OK	 
USER	RecordedSimulation	22	START	1587632597546	1587632597546
REQUEST	8		request_23	1587632596826	1587632597547	OK	 
REQUEST	22		request_0	1587632597547	1587632597553	OK	 
REQUEST	22		uniovi.jpg	1587632597555	1587632597558	OK	 
REQUEST	22		request_1	1587632597556	1587632597593	OK	 
REQUEST	22		bundle.js	1587632597555	1587632597593	OK	 
REQUEST	22		request_5	1587632597594	1587632597598	OK	 
REQUEST	22		request_3	1587632597558	1587632597600	OK	 
REQUEST	22		request_6	1587632597598	1587632597601	OK	 
REQUEST	22		main.chunk.js	1587632597556	1587632597601	OK	 
REQUEST	22		request_4	1587632597593	1587632597602	OK	 
REQUEST	22		request_7	1587632597600	1587632597603	OK	 
REQUEST	22		request_8	1587632597601	1587632597604	OK	 
REQUEST	22		request_9	1587632597601	1587632597605	OK	 
REQUEST	22		request_10	1587632597602	1587632597605	OK	 
REQUEST	22		request_13	1587632597604	1587632597606	OK	 
REQUEST	22		request_12	1587632597604	1587632597607	OK	 
REQUEST	2		request_41	1587632597464	1587632597675	OK	 
ERROR	request_43: Failed to build request: Resource /recordedsimulation/0043_request.json not found 	1587632597676
REQUEST	2		request_45	1587632597679	1587632597680	OK	 
REQUEST	14		bootstrap.min.css	1587632597532	1587632597683	OK	 
REQUEST	14		solid.css	1587632597532	1587632597696	OK	 
REQUEST	14		owasp-password-strength-test.js	1587632597532	1587632597698	OK	 
REQUEST	14		solid.js	1587632597533	1587632597700	OK	 
REQUEST	2		request_46	1587632597679	1587632597704	OK	 
REQUEST	2		request_47	1587632597679	1587632597705	OK	 
REQUEST	2		request_48	1587632597679	1587632597706	OK	 
REQUEST	2		request_49	1587632597679	1587632597706	OK	 
REQUEST	2		request_50	1587632597679	1587632597706	OK	 
REQUEST	2		request_58	1587632597680	1587632597708	OK	 
REQUEST	2		request_59	1587632597705	1587632597708	OK	 
REQUEST	2		request_60	1587632597705	1587632597708	OK	 
REQUEST	2		request_61	1587632597706	1587632597708	OK	 
REQUEST	2		request_62	1587632597706	1587632597708	OK	 
REQUEST	2		request_63	1587632597707	1587632597708	OK	 
REQUEST	14		text-encoder-lite.min.js	1587632597533	1587632597709	OK	 
REQUEST	14		request_16	1587632597683	1587632597732	OK	 
REQUEST	13		request_20	1587632597673	1587632597732	OK	 
REQUEST	14		request_19	1587632597698	1587632597744	OK	 
REQUEST	14		request_17	1587632597697	1587632597745	OK	 
REQUEST	2		request_42	1587632597679	1587632597764	OK	 
REQUEST	13		request_22	1587632597733	1587632597792	OK	 
REQUEST	13		solid.css	1587632597733	1587632597792	OK	 
REQUEST	7		mashlib.min.js	1587632596482	1587632597822	OK	 
REQUEST	13		request_21	1587632597733	1587632597878	OK	 
REQUEST	13		bootstrap.min.css	1587632597733	1587632597878	OK	 
REQUEST	14		request_15	1587632597533	1587632597885	OK	 
REQUEST	8		request_23 Redirect 1	1587632597548	1587632597910	OK	 
REQUEST	2		request_44	1587632597679	1587632597989	OK	 
REQUEST	8		mash.css	1587632597911	1587632597997	OK	 
REQUEST	22		0.chunk.js	1587632597555	1587632598171	OK	 
REQUEST	22		request_2	1587632597556	1587632598180	OK	 
REQUEST	2		request_44	1587632597989	1587632598537	OK	 
USER	RecordedSimulation	23	START	1587632598547	1587632598547
REQUEST	23		request_0	1587632598548	1587632598551	OK	 
REQUEST	23		uniovi.jpg	1587632598552	1587632598554	OK	 
REQUEST	23		bundle.js	1587632598552	1587632598589	OK	 
REQUEST	23		request_1	1587632598552	1587632598592	OK	 
REQUEST	23		request_5	1587632598592	1587632598598	OK	 
REQUEST	23		request_4	1587632598589	1587632598599	OK	 
REQUEST	23		main.chunk.js	1587632598552	1587632598601	OK	 
REQUEST	23		request_6	1587632598598	1587632598603	OK	 
REQUEST	23		request_7	1587632598599	1587632598604	OK	 
REQUEST	23		request_3	1587632598554	1587632598604	OK	 
REQUEST	23		request_8	1587632598601	1587632598605	OK	 
REQUEST	23		request_9	1587632598603	1587632598606	OK	 
REQUEST	23		request_10	1587632598604	1587632598607	OK	 
REQUEST	23		request_13	1587632598605	1587632598607	OK	 
REQUEST	23		request_12	1587632598604	1587632598609	OK	 
REQUEST	2		request_68	1587632597678	1587632598627	OK	 
REQUEST	2		request_66	1587632597678	1587632598627	OK	 
REQUEST	2		request_64	1587632597677	1587632598716	KO	status.find.is(401), but actually found 200
REQUEST	2		request_69	1587632597679	1587632598813	OK	 
REQUEST	2		request_65	1587632597678	1587632598826	OK	 
REQUEST	7		request_27	1587632598829	1587632598830	OK	 
REQUEST	7		request_28	1587632598831	1587632598833	OK	 
REQUEST	2		request_67	1587632597678	1587632598834	OK	 
REQUEST	7		request_29	1587632598832	1587632598835	OK	 
REQUEST	15		request_14	1587632598097	1587632598848	OK	 
REQUEST	8		request_26	1587632597912	1587632598852	OK	 
REQUEST	1		request_75	1587632596690	1587632598854	OK	 
REQUEST	3		request_41	1587632598067	1587632598854	OK	 
ERROR	request_43: Failed to build request: Resource /recordedsimulation/0043_request.json not found 	1587632598854
REQUEST	7		request_30	1587632598832	1587632598855	OK	 
REQUEST	7		request_31	1587632598832	1587632598856	OK	 
REQUEST	7		request_32	1587632598832	1587632598857	OK	 
REQUEST	7		request_33	1587632598832	1587632598857	OK	 
REQUEST	3		request_45	1587632598857	1587632598859	OK	 
USER	RecordedSimulation	1	END	1587632572538	1587632598860
REQUEST	3		request_46	1587632598857	1587632598881	OK	 
REQUEST	3		request_47	1587632598857	1587632598882	OK	 
REQUEST	3		request_48	1587632598857	1587632598884	OK	 
REQUEST	3		request_50	1587632598858	1587632598884	OK	 
REQUEST	3		request_49	1587632598857	1587632598884	OK	 
REQUEST	3		request_58	1587632598859	1587632598887	OK	 
REQUEST	3		request_60	1587632598882	1587632598887	OK	 
REQUEST	3		request_59	1587632598882	1587632598887	OK	 
REQUEST	3		request_61	1587632598884	1587632598887	OK	 
REQUEST	3		request_62	1587632598884	1587632598887	OK	 
REQUEST	3		request_63	1587632598884	1587632598888	OK	 
REQUEST	2		request_44	1587632598538	1587632598912	OK	 
REQUEST	2		request_44	1587632598913	1587632598915	OK	 
REQUEST	10		request_23	1587632598956	1587632599046	KO	j.i.IOException: Premature close
REQUEST	3		request_42	1587632598858	1587632599129	OK	 
REQUEST	9		request_23	1587632598282	1587632599131	OK	 
REQUEST	23		request_2	1587632598553	1587632599187	OK	 
REQUEST	23		0.chunk.js	1587632598552	1587632599189	OK	 
REQUEST	14		request_20	1587632598876	1587632599312	OK	 
